temp,Humidity,Pressure (millibars)
11.2444444444444,0.7,1027.18
7.93333333333333,0.82,1027.1
8.90555555555556,0.83,1027.22
9.01666666666666,0.83,1027.44
8.76666666666667,0.83,1027.22
8.81111111111111,0.84,1027.72
8.91111111111111,0.84,1027.98
8.18888888888889,0.86,1028.22
3.25,0.92,1026.98
-0.41111111111111,0.93,1026.53
3.2,0.89,1026.98
2.68888888888889,0.92,1026.91
2.75555555555556,0.93,1026.92
2.71111111111111,0.96,1026.9
2.71111111111111,0.96,1026.99
2.76111111111111,0.96,1027.06
2.78333333333333,0.96,1027.48
2.92222222222222,0.95,1027.96
2.96111111111111,0.95,1028.03
3.03888888888889,0.98,1028.03
2.99444444444445,0.98,1027.45
4.29444444444444,0.86,1027.31
6.02777777777778,0.76,1026.98
5.95555555555556,0.77,1027.16
3.87777777777778,0.89,1027.03
2.73333333333333,0.96,1026.98
2.17777777777778,0.92,1027.05
1.23333333333333,0.93,1026.84
0.144444444444443,1,1026.58
0.072222222222224,0.92,1026.51
0.594444444444445,0.93,1026.63
0,0.96,1026.43
-0.05,0.92,1026.68
0.011111111111113,0.96,1022.15
-1.04444444444444,0.92,1026.16
-0.027777777777778,0.9,1025.46
-0.227777777777778,0.87,1025.24
-0.116666666666667,0.86,1024.97
-0.072222222222222,0.83,1024.69
-0.238888888888889,0.85,1024.56
1.02222222222222,0.79,1025.06
2.11666666666667,0.74,1024.38
2.68333333333333,0.78,1024.45
4.82777777777778,0.71,1023.78
6.93888888888889,0.66,1023.19
6.70555555555556,0.68,1022.67
7.46666666666667,0.69,1022.1
6.93888888888889,0.72,1021.63
3.75,0.89,1022.06
2.71666666666667,0.89,1022.19
1.11666666666667,0.86,1021.91
-0.711111111111112,0.93,1022.15
-0.944444444444444,0.92,1021.86
-0.994444444444444,0.96,1022.11
-0.416666666666667,0.96,1021.75
0.050000000000002,0.96,1021.55
0.050000000000002,0.96,1021.53
2.75,0.88,1020.36
0.094444444444445,0.95,1021.35
-0.433333333333334,0.95,1021.42
-0.272222222222221,0.96,1021.14
0.122222222222222,0.99,1021.11
1.11666666666667,0.92,1020.84
1.18333333333333,0.93,1020.93
2.17777777777778,0.86,1021.13
3.91666666666666,0.82,1021.32
5.95555555555556,0.78,1021.27
8.86666666666667,0.67,1021.11
10.0722222222222,0.62,1020.32
10.1333333333333,0.66,1019.7
11.2277777777778,0.61,1019.34
11.1833333333333,0.66,1019.04
9.06111111111111,0.72,1019.33
6.18333333333333,0.86,1019.47
6.11666666666667,0.86,1019.95
6.88333333333333,0.81,1020.13
5.02222222222222,0.86,1020.03
4.95,0.86,1020.05
4.85555555555556,0.87,1020.24
3.82222222222222,0.89,1019.99
2.80555555555555,0.89,1020.25
4.13888888888889,0.81,1020.17
2.73333333333333,0.83,1020.06
1.16111111111111,0.86,1020.15
2.2,0.83,1019.76
2.15555555555556,0.8,1019.78
1.16111111111111,0.85,1020.15
2.60555555555555,0.84,1020.18
4.77222222222222,0.77,1020.47
5.00555555555555,0.82,1020.57
7.16111111111111,0.75,1020.63
8.96111111111111,0.71,1020.34
10.0944444444444,0.66,1019.83
12.2277777777778,0.61,1019.4
12.2666666666667,0.61,1018.93
11.1555555555556,0.66,1018.58
10.2611111111111,0.72,1018.91
8.91111111111111,0.77,1018.97
7.73333333333333,0.77,1016.82
7.62777777777778,0.8,1017.15
7.61111111111111,0.73,1016.99
6.59444444444444,0.77,1019.76
6.96666666666667,0.72,1020.03
4.02777777777778,0.8,1020.33
5.02777777777778,0.77,1020.25
2.07777777777778,0.94,1021.48
3.89444444444444,0.83,1020.18
2.29444444444445,0.85,1020.75
2.75,0.86,1020.43
2.24444444444444,0.86,1020.66
2.22222222222222,0.85,1020.68
2.12222222222222,0.92,1021.07
2.80555555555555,0.89,1021.76
6.13888888888889,0.79,1021.58
8.76666666666667,0.73,1021.76
11.2055555555556,0.66,1021.4
12.2444444444444,0.66,1021.18
12.3111111111111,0.63,1021.17
12.3611111111111,0.66,1020.99
12.2888888888889,0.72,1020.89
11.0611111111111,0.72,1021.07
7.93333333333333,0.83,1021.03
6.28888888888889,0.93,1021.59
6.33888888888889,0.93,1021.99
6.20555555555556,0.93,1021.81
5.62777777777778,0.89,1021.83
4.95555555555556,0.93,1022.18
3.91111111111111,0.96,1021.72
1.82222222222222,0.92,1021.8
4.14444444444445,0.94,1021.78
2.24444444444444,0.96,1021.68
2.80555555555555,0.92,1021.37
2.41111111111111,0.96,1020.67
2.36111111111111,0.96,1020.43
3.98333333333333,0.92,1019.45
3.85555555555555,0.93,1019.11
3.98333333333333,0.92,1019.17
5.07222222222222,0.87,1019.03
6.13888888888889,0.88,1018.51
7.75555555555556,0.84,1018
7.82222222222222,0.89,1017.58
9.04444444444444,0.92,1016.88
9.88333333333333,0.84,1016.72
9.88333333333333,0.83,1016.53
8.9,0.85,1016.8
7.75555555555556,0.83,1016.9
7.2,0.86,1016.82
7.23333333333334,0.87,1017.15
7.15,0.8,1016.99
6.6,0.82,1016.99
6.12222222222222,0.87,1016.85
5.57777777777778,0.93,1016.98
5.05,0.89,1016.7
5.08333333333333,0.9,1016.75
5,0.89,1016.09
4.97777777777778,0.89,1015.69
5,0.9,1015.48
4.97777777777778,0.83,1014.9
4.97777777777778,0.83,1015.31
4.91666666666667,0.84,1015.56
3.93888888888889,0.89,1015.8
3.91666666666666,0.89,1016.5
3.94444444444444,0.9,1017.24
3.86666666666667,0.89,1017.38
4.93333333333333,0.77,1016.78
3.99444444444444,0.78,1016.31
3.93888888888889,0.76,1016.39
3.93888888888889,0.82,1016.5
2.52777777777778,0.8,1017.13
2.26666666666667,0.72,1017.41
1.18333333333333,0.78,1017.99
1.23333333333333,0.8,1018.52
0.027777777777776,0.85,1018.53
0.599999999999999,0.82,1018.88
0.68888888888889,0.85,1019.54
0.48888888888889,0.79,1019.82
0.050000000000002,0.78,1019.89
-0.327777777777778,0.77,1024.92
-0.483333333333334,0.85,1020.47
-0.044444444444444,0.83,1020.37
0.127777777777776,0.86,1020.4
1.08888888888889,0.79,1020.21
1.08888888888889,0.85,1021.36
1.01666666666667,0.81,1021.9
1.03888888888889,0.78,1022.49
2.15,0.7,1022.53
2.73888888888889,0.7,1023.15
2.75555555555556,0.62,1023.33
3.83888888888889,0.58,1023.12
3.93888888888889,0.62,1023.29
2.88888888888889,0.61,1022.84
2.86666666666666,0.58,1023.41
2.40555555555555,0.59,1023.62
2.22222222222222,0.6,1024.11
1.15555555555555,0.69,1024.13
0.305555555555554,0.74,1025.01
0.116666666666667,0.75,1025.21
0.072222222222224,0.72,1025.6
0.111111111111113,0.73,1025.76
-0.488888888888888,0.75,1025.71
-0.488888888888888,0.75,1026.01
-3.24444444444444,0.86,1026.29
-0.533333333333334,0.75,1025.83
-0.533333333333334,0.72,1025.94
-1.42777777777778,0.78,1026.38
-2.12777777777778,0.81,1026.53
-2.66666666666667,0.78,1027.02
-2.16666666666667,0.81,1027.48
-1.16111111111111,0.75,1027.92
-0.027777777777778,0.69,1028.21
2.03888888888889,0.65,1028.61
2.24444444444444,0.61,1028.8
2.87222222222222,0.57,1028.38
3.89444444444444,0.48,1027.96
3.91111111111111,0.48,1027.4
3.83888888888889,0.45,1027.3
1.39444444444444,0.57,1027.67
-0.05,0.69,1027.68
-1.20555555555556,0.75,1027.79
-2.13333333333333,0.81,1027.94
-2.33888888888889,0.82,1027.8
-3.42777777777778,0.85,1027.96
-3.85,0.88,1027.69
-4.00555555555556,0.88,1027.16
-4.49444444444444,0.88,1026.85
-2.36111111111111,0.82,1016.81
-4.56666666666667,0.88,1025.96
-5.09444444444445,0.85,1025.56
-5.1,0.89,1025.14
-5.09444444444445,0.85,1024.58
-6.16111111111111,0.92,1024.16
-5.26666666666667,0.86,1023.68
-3.03333333333333,0.79,1023.3
-2.10555555555556,0.76,1023.08
-0.155555555555556,0.73,1022.81
2.12777777777778,0.61,1021.89
2.19444444444445,0.6,1020.88
2.78888888888889,0.57,1020.18
2.77777777777778,0.53,1019.19
2.26666666666667,0.64,1018.69
1.11111111111111,0.64,1018.52
-0.138888888888889,0.76,1018.02
-1.20555555555556,0.81,1017.9
-1.22777777777778,0.77,1017.54
-1.29444444444444,0.76,1016.92
-2.36666666666667,0.82,1016.81
-1.79444444444444,0.77,1016.15
-2.34444444444444,0.79,1015.82
7.51666666666667,0.86,1028.01
8.34444444444445,0.93,1021.48
5.04444444444444,0.93,1027.71
4.05,0.92,1027.68
4.69444444444445,0.93,1027.46
2.92222222222222,1,1027.47
2.92222222222222,1,1027.5
3.01111111111111,0.99,1027.75
5.12222222222222,1,1027.98
7.32222222222222,0.99,1027.69
10.5777777777778,0.83,1027.4
12.1777777777778,0.73,1026.82
12.8277777777778,0.72,0
13.6555555555556,0.66,1025.68
13.7944444444444,0.6,1024.69
12.7777777777778,0.64,1024.18
11.1666666666667,0.72,1024.05
8.93888888888889,0.77,1023.57
7.4,0.86,1023.36
7.49444444444445,0.87,1023.15
6.28888888888889,0.93,1022.56
5.75555555555556,0.93,1022.36
6.97777777777778,0.93,1021.71
7.37222222222222,0.96,1021.15
-2.85555555555556,0.82,1015.04
-1.91111111111111,0.9,1015.73
-1.32777777777778,0.79,1014.43
-0.722222222222223,0.73,1013.75
-1.12222222222222,0.82,1013.58
-1.25555555555556,0.88,1013.13
-1.25555555555556,0.88,1012.74
-1.12222222222222,0.89,1012.63
-1.18333333333333,0.81,1012.73
-1.16111111111111,0.88,1013.12
-0.933333333333333,0.88,1013.56
0,0.76,1013.37
0.094444444444445,0.81,1012.81
0.177777777777778,0.83,1013.08
1.18333333333333,0.75,1013.28
1.20555555555556,0.75,1013.71
0.177777777777778,0.83,1014.37
0.050000000000002,0.82,1014.2
-1.03888888888889,0.88,1014.6
-0.983333333333333,0.89,1015.38
-1.08333333333333,0.88,1015.31
-1.08333333333333,0.88,1015.49
-1.46111111111111,0.9,1015.98
-2.63333333333333,0.88,1016.08
7.4,0.93,1020.76
5.48333333333333,0.84,1020.99
8.46111111111111,0.93,1019.27
8.46111111111111,0.93,1018.56
8.98888888888889,0.93,1018.2
9.52222222222222,0.89,1017.38
10.05,0.93,1016.91
9.97777777777778,0.93,1016.94
10.0722222222222,0.93,1016.8
11.1833333333333,0.86,1016.51
12.0888888888889,0.82,1016.45
12.2444444444444,0.8,1016.44
12.2222222222222,0.8,1016.14
12.1944444444444,0.81,1015.97
12.1722222222222,0.72,1015.48
11.1833333333333,0.7,1015.68
10.2333333333333,0.66,1016.14
8.88333333333333,0.77,1016.59
7.72222222222222,0.76,1017.86
7.47777777777778,0.78,1018.59
6.22777777777778,0.85,1019.34
5.66666666666667,0.85,1020.03
4.82222222222222,0.88,1020.32
5.55555555555556,0.82,1020.39
5.04444444444444,0.82,1020.68
0.399999999999999,0.86,1026.51
4.51111111111111,0.85,1021.45
4.51111111111111,0.85,1021.55
4.44444444444444,0.86,1021.8
3.91111111111111,0.89,1022.26
3.86111111111111,0.89,1022.76
3.13333333333333,0.95,1023.54
5.02222222222222,0.86,1024.35
7.73333333333333,0.72,1024.47
8.86111111111111,0.66,1024.77
9.97777777777778,0.66,1024.78
9.93333333333333,0.59,1024.78
10.8888888888889,0.54,1024.72
9.92777777777778,0.58,1024.58
8.83888888888889,0.63,1024.88
7.97777777777778,0.66,1025.37
7.24444444444444,0.71,1025.93
5.11666666666667,0.82,1026.64
5.22222222222222,0.71,1027.2
3.86666666666667,0.71,1027.52
3.28888888888889,0.73,1027.62
2.2,0.77,1027.46
0.650000000000001,0.82,1027.34
-0.416666666666667,0.87,1027.81
2.87777777777778,0.91,1021.96
-0.672222222222223,0.86,1026.93
-1.22777777777778,0.85,1026.7
-1.67777777777778,0.88,1026.51
-2.26666666666667,0.96,1026.08
-2.24444444444444,0.88,1025.66
-2.06666666666667,0.89,1025.55
-0.022222222222222,0.85,1025.84
2.12777777777778,0.79,1025.26
4.85555555555556,0.77,1024.8
7.03888888888889,0.66,1024.15
7.08333333333333,0.66,1023.1
7.71111111111111,0.69,1022.65
7.71111111111111,0.69,1021.89
7.22222222222222,0.73,1021.58
7.08333333333333,0.75,1021.28
6.06111111111111,0.86,1021.5
6.06111111111111,0.77,1021.78
6.06111111111111,0.81,1022.21
5.07222222222222,0.82,1021.77
5.51111111111111,0.83,1021.78
5.51111111111111,0.83,1021.72
4.93333333333333,0.82,1021.19
3.33888888888889,0.85,1021.27
5.22222222222222,0.79,1015.78
4.44444444444444,0.85,1020.89
4.42222222222222,0.82,1020.69
4.37777777777778,0.83,1020.76
2.87222222222222,0.82,1020.7
3.91111111111111,0.82,1020.73
3.87222222222222,0.77,1021.13
4.97777777777778,0.76,1021.44
6.11111111111111,0.65,1021.62
6.22777777777778,0.64,1021.91
7.28888888888889,0.6,1021.41
7.82222222222222,0.53,1020.92
7.89444444444445,0.52,1020.66
7.77777777777778,0.49,1020.21
7.73333333333333,0.5,1020
7.22222222222222,0.55,1019.81
6.06111111111111,0.66,1019.46
6.08333333333334,0.7,1019.24
6.15555555555556,0.7,1018.8
6.18333333333333,0.65,1018.23
6.11111111111111,0.66,1017.51
6.17777777777778,0.69,1016.94
5.64444444444444,0.73,1015.89
5.62222222222222,0.76,1014.77
6.09444444444444,0.86,1015.01
5.05,0.83,1013.97
5.05,0.86,1013.54
5.57777777777778,0.87,1013.03
6.08888888888889,0.8,1012.6
6.06666666666667,0.8,1012.62
7.01111111111111,0.76,1013.19
7.2,0.73,1013.46
8.86666666666667,0.67,1013.67
9.05,0.66,1015.24
10.2388888888889,0.65,1014.86
10,0.59,1014.65
10.1,0.6,1014.96
10.0666666666667,0.58,1014.93
9.48888888888889,0.61,1015.6
8.87222222222222,0.67,1015.76
7.75555555555556,0.73,1016.4
7.2,0.74,1016.63
6.36111111111111,0.8,1016.84
6.16111111111111,0.79,1016.7
5.11666666666667,0.82,1016.68
4.82777777777778,0.89,1016.94
4.56111111111111,0.89,1016.37
4.61111111111111,0.89,1015.66
4.76666666666667,0.72,1009.58
5.58333333333333,0.89,1014.64
5.58333333333333,0.86,1013.94
5.76111111111111,0.86,1013.11
6.09444444444444,0.79,1012.25
5.05,0.86,1011.73
6.07222222222222,0.81,1011.35
6.16111111111111,0.79,1010.58
7.2,0.73,1009.57
7.87222222222222,0.76,1008.65
8.79444444444444,0.72,1007.27
9.78888888888889,0.73,1006.12
9.98333333333333,0.72,1005.8
9.78888888888889,0.78,1005.02
7.71111111111111,0.89,1004.79
6.41111111111111,0.87,1005.74
5.13888888888889,0.92,1005.8
5.16111111111111,0.92,1006.12
6.06111111111111,0.88,1006.04
6.08888888888889,0.85,1006.02
5.53333333333333,0.82,1006.61
5.51666666666667,0.76,1007.03
4.97777777777778,0.73,1007.22
12.0888888888889,0.8,1026.65
11.0722222222222,0.86,1026.74
10.7944444444444,0.81,1025.55
11.4666666666667,0.84,1026.73
9.91666666666667,0.86,1026.54
9.28888888888889,0.87,1026.77
10.4,0.87,1026.84
8.89444444444444,0.89,1027.05
12.6388888888889,0.79,1027.27
15.9111111111111,0.68,1027.35
19.7777777777778,0.54,1027.44
21.9722222222222,0.47,1027.3
22.2444444444444,0.44,1027.13
23.8388888888889,0.38,1026.63
23.7555555555556,0.37,1026.23
24.9777777777778,0.32,1025.93
23.8611111111111,0.35,1025.42
22.9277777777778,0.37,1025.17
19.9944444444444,0.46,1025.12
18.7,0.53,1025.31
17.4555555555556,0.59,1025.59
16.85,0.6,1025.54
13.2166666666667,0.73,1025.82
13.3833333333333,0.74,1025.69
11.4555555555556,0.72,1025
11.1111111111111,0.8,0
10.1222222222222,0.85,1024.55
10.3888888888889,0.67,1024.33
9.85555555555556,0.68,1024.13
10.8277777777778,0.63,1024.08
9.85555555555556,0.67,1023.66
9.9,0.67,1023.86
10.05,0.68,1024.26
11.0388888888889,0.62,1024.33
11.2277777777778,0.61,1024.51
12.2166666666667,0.59,1024.52
12.9888888888889,0.59,1024.11
13.0111111111111,0.58,1023.6
13.9388888888889,0.56,1023.14
14.1222222222222,0.58,1022.79
13.0555555555556,0.7,1022.3
13.0111111111111,0.71,1022.35
12.8722222222222,0.71,1022.1
12.8055555555556,0.72,1022.11
12.6111111111111,0.75,1022.19
12.2,0.75,1022.34
12.7111111111111,0.73,1022.33
12.1388888888889,0.8,1022.41
12.1777777777778,0.78,1022.32
11.6666666666667,0.83,1022.42
12.0777777777778,0.93,1022.09
11.6666666666667,0.86,1022.23
11.6222222222222,0.83,1022.14
11.45,0.88,1022.28
12.1277777777778,0.8,1022.25
12.0833333333333,0.8,1022.43
12.0166666666667,0.83,1022.96
12.1777777777778,0.85,1023.16
12.7333333333333,0.83,1023.76
12.7166666666667,0.8,1024.3
13.85,0.77,1024.14
13.9888888888889,0.76,1024.21
13.8833333333333,0.79,1024.17
15.1722222222222,0.71,1024.19
15.0777777777778,0.72,1023.81
14.8888888888889,0.75,1023.66
13.9833333333333,0.77,1023.42
13.9166666666667,0.77,1023.42
12.8333333333333,0.85,1023.46
12.8722222222222,0.89,1023.43
12.8277777777778,0.85,1023.32
12.7944444444444,0.85,1023.38
12.2444444444444,0.83,1023.03
12.2666666666667,0.83,1022.64
11.3166666666667,0.8,1018.06
11.7111111111111,0.83,1022.03
10.6944444444444,0.86,1021.72
10.8944444444444,0.87,1021.4
11.1833333333333,0.86,1020.84
11.1111111111111,0.86,1020.52
12.2166666666667,0.87,1020.16
12.7555555555556,0.83,1020.32
12.8277777777778,0.82,1020.12
14.7722222222222,0.75,1020.16
15,0.67,1019.52
15.0222222222222,0.67,1019.02
15.0555555555556,0.72,1018.69
16.0666666666667,0.66,1017.82
16.0222222222222,0.62,1017.23
14.8722222222222,0.7,1017.12
13.8666666666667,0.67,1016.72
13.8,0.68,1016.93
12.25,0.74,1017.4
11.1388888888889,0.77,1017.51
11.1388888888889,0.74,1017.43
11.7388888888889,0.72,1017.41
11.6388888888889,0.71,1017.11
11.5888888888889,0.75,1017.12
3.56111111111111,0.68,1025.65
10.4777777777778,0.81,1016.72
9.41666666666667,0.83,1016.9
8.07222222222222,0.87,1016.95
10,0.86,1016.9
10.0444444444444,0.83,1017.04
10.0444444444444,0.84,1017.64
12.1722222222222,0.72,1017.87
13.7944444444444,0.64,1018.17
12.8166666666667,0.66,1018.58
11.3166666666667,0.7,1019.36
11.2611111111111,0.61,1019.83
9.51111111111111,0.69,1020.31
9.25,0.61,1020.97
9.3,0.56,1021.39
9.07222222222222,0.55,1021.63
7.38333333333333,0.6,1022.17
6.16111111111111,0.7,1023.36
6.18888888888889,0.7,1024.36
7,0.51,1025.13
6.21111111111111,0.53,1025.83
4.75,0.58,1026.1
3.63333333333333,0.61,1026.47
1.99444444444445,0.68,1026.87
0.222222222222221,0.85,1029.29
0.372222222222223,0.73,1026.99
1.44444444444445,0.68,1026.98
1.23888888888889,0.74,1026.93
-0.038888888888889,0.76,1027.17
-0.25,0.76,1027.54
2,0.72,1027.79
4.96111111111111,0.66,1028.02
8.91666666666666,0.49,1028.21
11,0.39,1028.33
11.2055555555556,0.38,1028.22
12.2222222222222,0.35,1027.71
12.1666666666667,0.33,1027.42
12.7777777777778,0.34,1027.19
12.7777777777778,0.31,1026.91
11.2888888888889,0.38,1027.04
7.86666666666666,0.48,1027.29
5.02222222222222,0.58,1027.82
3.93888888888889,0.67,1028.48
2.63888888888889,0.71,1028.71
1.60555555555556,0.75,1029.1
1.09444444444444,0.81,1029.38
-0.044444444444444,0.82,1029.6
-1.13333333333333,0.82,1029.52
-0.438888888888889,0.83,1027.99
-1.71111111111111,0.85,1029.61
-2.26666666666667,0.85,1029.52
-2.08888888888889,0.86,1029.66
-2.28888888888889,0.88,1029.43
-2.77777777777778,0.86,1029.69
0.855555555555555,0.81,1029.86
6,0.7,1029.68
10.0055555555556,0.5,1029.78
11.1388888888889,0.44,1029.91
12.7777777777778,0.34,1029.67
13.8666666666667,0.33,1029.16
13.9166666666667,0.33,1028.67
14.0277777777778,0.33,1028.07
13.9611111111111,0.36,1027.75
12.9777777777778,0.35,1027.45
11.1333333333333,0.43,1027.35
7.77777777777778,0.58,1027.65
7.31111111111111,0.56,1027.57
6.03888888888889,0.61,1027.47
4.90555555555556,0.67,1027.5
3.97222222222222,0.73,1027.51
2.12777777777778,0.79,1027.31
2.06111111111111,0.82,1027.38
0.799999999999999,0.8,1025.79
0.972222222222222,0.83,1027.1
-0.05,0.85,1026.8
0.022222222222222,0.87,1026.95
-0.116666666666667,0.83,1026.91
-1.22777777777778,0.88,1026.82
2.27222222222222,0.79,1027.01
7.01666666666667,0.62,1027.13
9.00555555555556,0.58,1027.41
12.1388888888889,0.5,1027.28
15,0.42,1027.18
16.1555555555556,0.36,1026.77
17.1333333333333,0.32,1026.19
17.8444444444445,0.3,1025.96
17.8444444444445,0.3,1025.48
17.2611111111111,0.31,1025.3
13.9055555555556,0.42,1025.28
8.88333333333333,0.62,1025.6
7.30555555555556,0.66,1025.73
4.95,0.81,1025.9
4.90555555555556,0.79,1025.91
3.51666666666667,0.81,1025.98
2.17222222222222,0.82,1025.8
1.62222222222222,0.82,1025.41
2.32777777777778,0.81,1020.89
1.06666666666667,0.85,1025.21
-0.533333333333334,0.85,1025.3
-0.561111111111112,0.87,1025.35
-0.05,0.85,1024.92
-1.04444444444444,0.88,1024.91
2.15,0.87,1025.16
7.03888888888889,0.72,1025.12
9.99444444444445,0.61,1025
12.9388888888889,0.54,1025.01
16.1833333333333,0.41,1024.49
17.8222222222222,0.37,1023.61
18.9277777777778,0.3,1022.78
19.0277777777778,0.28,1022.27
19.0277777777778,0.3,1021.58
18.0388888888889,0.3,1021.06
14.9722222222222,0.39,1020.8
10.0666666666667,0.58,1020.89
8.18333333333333,0.64,1020.7
7.07777777777778,0.66,1020.61
4.97777777777778,0.68,1020.73
4.85,0.75,1020.8
4.30555555555556,0.77,1020.41
3.17222222222222,0.85,1019.93
9.50555555555555,0.7,1018.88
1.6,0.83,1019.4
0.555555555555556,0.83,1019.01
0.916666666666666,0.86,1019.04
-0.022222222222222,0.85,1018.71
0.994444444444444,0.92,1018.32
1.41111111111111,0.86,1018.48
7.04444444444444,0.74,1018.6
10.1,0.71,0
13.8666666666667,0.52,1018.18
17.1055555555556,0.42,1017.81
18.7277777777778,0.34,1017.23
19.6833333333333,0.33,1016.55
18.7722222222222,0.35,1016.17
17.6611111111111,0.47,1016.47
17.0388888888889,0.51,1016.9
14.8388888888889,0.51,1017.5
12.7333333333333,0.5,1018.18
12.7055555555556,0.51,1018.58
12.1055555555556,0.54,1018.38
11.55,0.56,1018.46
11.0833333333333,0.61,1018.57
10.5333333333333,0.64,1018.5
10.5111111111111,0.66,1018.67
4.03333333333333,0.73,1022.12
8.88888888888889,0.83,1018.41
7.8,0.88,1018.13
8.31111111111111,0.89,1018.33
7.24444444444444,0.92,1018.42
7.24444444444444,0.92,1018.44
7.20555555555556,0.87,1018.95
7.22222222222222,0.85,1019.75
7.24444444444444,0.78,1019.68
7.27777777777778,0.75,1020.25
7.93888888888889,0.7,1020.33
9.02777777777778,0.64,1019.64
10.0555555555556,0.53,1019.74
10.0444444444444,0.57,1019.54
8.98333333333333,0.57,1019.84
9.05,0.53,1020.15
7.84444444444444,0.62,1020.54
7.22222222222222,0.6,1021.06
7.04444444444444,0.56,1021.58
4.95,0.65,1022.04
3.4,0.76,1022.37
3.34444444444445,0.76,1022.44
11.5777777777778,0.78,1025.7
11.0166666666667,0.84,1025.32
11.8611111111111,0.8,1022.06
10.4611111111111,0.84,1024.81
9.46666666666667,0.86,1024.41
9.83333333333334,0.87,1024.37
8.92777777777778,0.89,1024.3
9.87777777777778,0.87,1024.32
12.5555555555556,0.9,1024.48
14.9777777777778,0.83,1024.59
18.9111111111111,0.65,1024.3
22.0833333333333,0.47,1024.28
22.8222222222222,0.38,1023.78
23.9111111111111,0.39,1023.46
24.0277777777778,0.34,1022.48
24.95,0.34,1022.09
23.9333333333333,0.35,1021.68
22.8833333333333,0.4,1021.61
21.1777777777778,0.49,1021.39
17.8722222222222,0.59,1021.67
16.3166666666667,0.66,1021.83
15.0222222222222,0.67,1021.8
14.35,0.75,1021.9
14.4888888888889,0.73,1021.96
3.35555555555556,0.7,1022.68
2.77777777777778,0.76,1022.58
2.62777777777778,0.84,1023.96
2.17777777777778,0.79,1022.89
1.11666666666667,0.78,1022.78
0.872222222222222,0.83,1023.51
1.07222222222222,0.78,1023.75
0.027777777777776,0.85,1024.03
0.26111111111111,0.85,1024.43
2.2,0.79,1024.82
4.98333333333333,0.7,1025.12
7.47777777777778,0.63,1025.37
7.77777777777778,0.53,1025.61
7.87222222222222,0.62,1025.4
7.98888888888889,0.57,1025.03
8.93888888888889,0.57,1024.71
7.86666666666666,0.62,1024.7
7.43888888888889,0.63,1024.69
5.18888888888889,0.69,1025.1
6.02777777777778,0.7,1025.43
4.84444444444444,0.77,1025.34
4.82222222222222,0.76,1025.45
4.91666666666667,0.79,1025.16
3.41111111111111,0.84,1025.14
2.92222222222222,0.88,1025.03
3.22222222222222,0.82,1024.38
5.1,0.83,1019.7
2.70555555555555,0.85,1023.6
3.23888888888889,0.82,1023.18
3.19444444444444,0.84,1023.09
2.65555555555556,0.82,1023.17
2.70555555555555,0.81,1023.15
2.81666666666667,0.82,1023.18
4.88333333333333,0.76,1023.27
5.02777777777778,0.75,1023.06
5.05555555555556,0.76,1022.62
6.22777777777778,0.75,1022.81
6.3,0.75,1022.03
7.23888888888889,0.73,1021.87
7.28888888888889,0.72,1021.6
7.28888888888889,0.71,1021.13
7.22777777777778,0.74,1020.97
7.22222222222222,0.73,1020.95
7.22222222222222,0.73,1021.07
7.10555555555556,0.75,1021.06
6.16111111111111,0.79,1020.66
6.11111111111111,0.79,1020.56
5.56666666666667,0.81,1020.36
5.58333333333333,0.79,1019.69
5.52777777777778,0.82,1019.38
8.34444444444445,0.93,1009.66
5,0.79,1018.28
4.47222222222222,0.79,1017.57
4.5,0.84,1016.98
3.93888888888889,0.88,1016.29
3.93888888888889,0.82,1015.67
4.99444444444445,0.83,1014.9
5.05,0.82,1014.28
6.16111111111111,0.76,1013.49
7.10555555555556,0.75,1012.68
7.87777777777778,0.76,1011.79
8.93888888888889,0.71,1010.61
9.76111111111111,0.78,1009.99
8.98888888888889,0.82,1008.99
8.98888888888889,0.88,1008.4
9.91111111111111,0.84,1007.91
10,0.86,1007.67
9.9,0.86,1007.7
9.83333333333334,0.88,1007.62
8.83888888888889,0.93,1007.99
8.83888888888889,0.93,1008.36
8.84444444444445,0.94,1008.29
8.83888888888889,0.93,1008.35
8.83888888888889,0.93,1008.17
6.08333333333334,0.9,1014.4
8.83888888888889,0.93,1007.68
8.30555555555556,0.93,1007.75
8.31111111111111,0.91,1007.55
7.77777777777778,0.96,1007.07
7.77777777777778,0.89,1006.67
7.89444444444445,0.96,1006.64
7.77777777777778,0.96,1006.69
8.88888888888889,0.93,1006.57
10,0.86,1006.27
11.0611111111111,0.86,1006.18
11.0611111111111,0.86,1006.36
11.8555555555556,0.82,1006.61
11.0111111111111,0.81,1006.87
9.95,0.83,1007.55
8.87222222222222,0.9,1008.73
7.82777777777778,0.89,1009.8
7.3,0.89,1010.92
7.23888888888889,0.88,1012.32
7.25,0.86,1013.09
6.71666666666667,0.89,1013.61
6.52777777777778,0.88,1014.49
6.16111111111111,0.89,1014.93
6.13888888888889,0.89,1015.16
6.42222222222222,0.82,1019.65
5.62777777777778,0.89,1016.24
5.11666666666667,0.86,1016.38
4.27777777777778,0.9,1016.7
5.11666666666667,0.86,1017.27
5.07222222222222,0.87,1017.57
5.02222222222222,0.88,1018.03
6.13888888888889,0.86,1018.78
7.17777777777778,0.74,1018.81
7.69444444444444,0.77,1019.04
7.75555555555556,0.76,1019.11
8.84444444444445,0.72,1018.83
9.00555555555556,0.72,1018.88
